"family","genus","species","latitude","insular_endemic","maximum_svl","hatchling_neonate_svl","activity_time","diet","foraging_mode","reproductive_mode","largest_clutch","age_first_breeding","iucn_redlist_assessment"
"Scincidae","Oligosoma","Oligosoma waimatense",-43.82,"yes",125,NA,"Diurnal","Omnivorous",NA,"Viviparous",NA,NA,"VU"
"Scincidae","Oligosoma","Oligosoma whitakeri",-39.88,"yes",113,48,"Cathemeral","Omnivorous",NA,"Viviparous",4,48,"VU"
"Scincidae","Oligosoma","Oligosoma zelandicum",-40.36,"yes",73,26,"Diurnal","Carnivorous","active foraging","Viviparous",8,24,"LC"
"Lacertidae","Omanosaura","Omanosaura cyanura",24.05,"no",60,27.5,"Diurnal","Carnivorous","active foraging","Oviparous",3,NA,"LC"
"Lacertidae","Omanosaura","Omanosaura jayakari",23.93,"no",200,53.1,"Diurnal","Omnivorous","mixed","Oviparous",10,NA,"LC"
"Pygopodidae","Ophidiocephalus","Ophidiocephalus taeniatus",-26.62,"no",107,NA,"Cathemeral","Carnivorous",NA,"Oviparous",NA,NA,"VU"
"Anguidae","Ophiodes","Ophiodes enso",-31.97,"no",206,NA,NA,NA,NA,NA,NA,NA,"NE"
"Anguidae","Ophiodes","Ophiodes fragilis",-23.53,"no",300,45,NA,NA,NA,"Viviparous",13,NA,"NE"
"Anguidae","Ophiodes","Ophiodes intermedius",-29.04,"no",268,95,"Cathemeral","Carnivorous",NA,"Viviparous",11,NA,"LC"
"Anguidae","Ophiodes","Ophiodes luciae",-23.89,"no",158,NA,NA,NA,NA,NA,NA,NA,"NE"
"Anguidae","Ophiodes","Ophiodes striatus",-22.21,"no",329,46,"Diurnal","Carnivorous",NA,"Viviparous",16,NA,"NE"
"Anguidae","Ophiodes","Ophiodes vertebralis",-35.34,"no",217,40,"Cathemeral","Omnivorous",NA,"Viviparous",21,NA,"NE"
"Scincidae","Ophiomorus","Ophiomorus blanfordi",26.56,"no",96,NA,"Nocturnal","Carnivorous",NA,"Viviparous",8,NA,"NE"
"Scincidae","Ophiomorus","Ophiomorus brevipes",28.73,"no",100,NA,"Cathemeral",NA,NA,NA,NA,NA,"NE"
"Scincidae","Ophiomorus","Ophiomorus chernovi",35.96,"no",100,NA,"Nocturnal","Carnivorous",NA,NA,NA,NA,"LC"
"Scincidae","Ophiomorus","Ophiomorus kardesi",36.19,"no",78,NA,NA,NA,NA,NA,NA,NA,"NE"
"Scincidae","Ophiomorus","Ophiomorus latastii",32.06,"no",105,NA,"Cathemeral","Carnivorous",NA,"Viviparous",3,NA,"DD"
"Scincidae","Ophiomorus","Ophiomorus maranjabensis",34.13,"no",84,NA,"Nocturnal",NA,NA,NA,NA,NA,"NE"
"Scincidae","Ophiomorus","Ophiomorus nuchalis",34.57,"no",113,NA,"Nocturnal","Carnivorous",NA,"Oviparous",4,NA,"LC"
"Scincidae","Ophiomorus","Ophiomorus persicus",29.52,"no",82,NA,"Nocturnal",NA,NA,NA,NA,NA,"LC"
"Scincidae","Ophiomorus","Ophiomorus punctatissimus",37.2,"no",100,38,"Diurnal","Carnivorous",NA,"Oviparous",4,36,"LC"
"Scincidae","Ophiomorus","Ophiomorus raithmai",25.29,"no",99,NA,"Cathemeral","Carnivorous",NA,NA,NA,NA,"LC"
"Scincidae","Ophiomorus","Ophiomorus streeti",27.31,"no",110,NA,"Nocturnal","Carnivorous",NA,"unclear",NA,NA,"LC"
"Scincidae","Ophiomorus","Ophiomorus tridactylus",30.24,"no",105,NA,"Cathemeral","Carnivorous",NA,"Viviparous",4,NA,"NE"
"Scincidae","Ophioscincus","Ophioscincus cooloolensis",-24.69,"no",70,NA,NA,"Carnivorous",NA,"Oviparous",3,NA,"NE"
"Scincidae","Ophioscincus","Ophioscincus ophioscincus",-26.26,"no",97,NA,"Nocturnal","Carnivorous",NA,"Oviparous",3,NA,"NE"
"Scincidae","Ophioscincus","Ophioscincus truncatus",-28.5,"no",79,NA,"Nocturnal","Carnivorous",NA,"Oviparous",3,NA,"NE"
